"","family","_date","sales"
"643","SEAFOOD",2015-01-27,73.889
"644","SEAFOOD",2015-02-18,20.634
"645","SEAFOOD",2015-02-21,67.287
"646","SEAFOOD",2015-01-27,5
"647","SEAFOOD",2015-06-03,36.592
"648","SEAFOOD",2015-08-01,20.083
"649","SEAFOOD",2015-07-12,30.04
"650","SEAFOOD",2015-03-26,68.309
"651","SEAFOOD",2015-05-05,23.839
"652","SEAFOOD",2015-02-11,41.471
"653","SEAFOOD",2015-06-27,72.351
"654","SEAFOOD",2015-04-15,36.03
"655","SEAFOOD",2015-04-23,41.654
"656","SEAFOOD",2015-03-08,3
"657","SEAFOOD",2015-04-23,44.856
"658","SEAFOOD",2015-01-05,53.952
"659","SEAFOOD",2015-09-13,2
"660","SEAFOOD",2015-01-20,60.493
"661","SEAFOOD",2015-07-30,70.873
"662","SEAFOOD",2015-07-06,63.96
"663","SEAFOOD",2015-05-18,2
"664","SEAFOOD",2015-06-20,53.358
"665","SEAFOOD",2015-06-10,7.664
"666","SEAFOOD",2015-01-22,44.131
"667","SEAFOOD",2015-02-07,8
"668","SEAFOOD",2015-03-25,64.037
"669","SEAFOOD",2015-03-04,141.217
"670","SEAFOOD",2015-08-19,21.078
"671","SEAFOOD",2015-01-10,10.306
"672","SEAFOOD",2015-02-20,33.302998
"673","SEAFOOD",2015-01-31,21
"674","SEAFOOD",2015-02-13,73.397
"675","SEAFOOD",2015-05-20,48.461002
"676","SEAFOOD",2015-03-25,26.904
"677","SEAFOOD",2015-03-06,38.61
"678","SEAFOOD",2015-03-10,69.513
"679","SEAFOOD",2015-01-15,69.443
"680","SEAFOOD",2015-06-23,33.573
"681","SEAFOOD",2015-08-26,15.835
"682","SEAFOOD",2015-06-18,20.936
"683","SEAFOOD",2015-07-25,9
"684","SEAFOOD",2015-06-17,4
"685","SEAFOOD",2015-06-18,95.342
"686","SEAFOOD",2015-08-22,7
"687","SEAFOOD",2015-06-25,189.519
"688","SEAFOOD",2015-08-30,60.614
"689","SEAFOOD",2015-03-21,133.533
"690","SEAFOOD",2015-07-11,34.017998
"691","SEAFOOD",2015-07-27,28.688
"692","SEAFOOD",2015-01-10,3
"693","SEAFOOD",2015-03-13,9.16
"694","SEAFOOD",2015-06-05,65.779
"695","SEAFOOD",2015-05-18,89.441
"696","SEAFOOD",2015-05-30,41
"697","SEAFOOD",2015-05-21,167.64099
"698","SEAFOOD",2015-02-12,48.464
"699","SEAFOOD",2015-07-13,7
"700","SEAFOOD",2015-02-28,77.51
"701","SEAFOOD",2015-05-01,57.784
"702","SEAFOOD",2015-03-20,4
"703","SEAFOOD",2015-07-16,39.719
"704","SEAFOOD",2015-04-16,38.744
"705","SEAFOOD",2015-01-11,9
"706","SEAFOOD",2015-02-28,103.872
"707","SEAFOOD",2015-09-06,32.835
"708","SEAFOOD",2015-05-18,33.967
"709","SEAFOOD",2015-03-27,40.575
"710","SEAFOOD",2015-01-17,29.254
"711","SEAFOOD",2015-04-04,49.893
"712","SEAFOOD",2015-01-15,54.811
"713","SEAFOOD",2015-07-01,28.63
"714","SEAFOOD",2015-04-23,1
"715","SEAFOOD",2015-04-29,20.113
"716","SEAFOOD",2015-04-06,19
"717","SEAFOOD",2015-08-27,41.889
"718","SEAFOOD",2015-01-22,77.623
"719","SEAFOOD",2015-01-16,41.624
"720","SEAFOOD",2015-02-25,41.381
"721","SEAFOOD",2015-07-03,26.25
"722","SEAFOOD",2015-04-26,107.231
"723","SEAFOOD",2015-04-30,174.447
"724","SEAFOOD",2015-05-21,2
"725","SEAFOOD",2015-06-28,31.914
"726","SEAFOOD",2015-01-24,15.557
"727","SEAFOOD",2015-03-02,73.212
"728","SEAFOOD",2015-05-17,18.887001
"729","SEAFOOD",2015-01-07,31.317999
"730","SEAFOOD",2015-09-02,4
"731","SEAFOOD",2015-07-18,170.539
"732","SEAFOOD",2015-02-15,49.941
"733","SEAFOOD",2015-04-06,50.102
"734","SEAFOOD",2015-01-13,85.398
"735","SEAFOOD",2015-05-02,14.88
"736","SEAFOOD",2015-08-12,29.891
"737","SEAFOOD",2015-06-12,23.738
"738","SEAFOOD",2015-05-05,33.774
"739","SEAFOOD",2015-03-30,26
"740","SEAFOOD",2015-02-17,11.321
"741","SEAFOOD",2015-04-02,21.542
"742","SEAFOOD",2015-03-26,72.270004
"743","SEAFOOD",2015-07-14,46.920998
"744","SEAFOOD",2015-07-24,49.432
"745","SEAFOOD",2015-06-20,135.711
"746","SEAFOOD",2015-07-30,30.439001
"747","SEAFOOD",2015-01-30,21
"748","SEAFOOD",2015-07-20,34.641
"749","SEAFOOD",2015-01-06,33.103
"750","SEAFOOD",2015-03-08,25.573
"751","SEAFOOD",2015-08-04,12.09
"752","SEAFOOD",2015-08-31,18.507
"753","SEAFOOD",2015-04-26,47.561
"754","SEAFOOD",2015-08-04,39.736
"755","SEAFOOD",2015-04-22,85.895004
"756","SEAFOOD",2015-04-27,9
"757","SEAFOOD",2015-05-15,2
"758","SEAFOOD",2015-02-17,18.709
"759","SEAFOOD",2015-01-16,44.018
"760","SEAFOOD",2015-08-28,31.772999
"761","SEAFOOD",2015-05-29,7
"762","SEAFOOD",2015-05-18,20.829
"763","SEAFOOD",2015-03-13,43.159
"764","SEAFOOD",2015-06-29,3
"765","SEAFOOD",2015-03-06,15
"766","SEAFOOD",2015-07-07,55.08
"767","SEAFOOD",2015-01-18,24.952
"768","SEAFOOD",2015-03-15,35.477
"769","SEAFOOD",2015-07-31,29.329
"770","SEAFOOD",2015-08-15,136.338
"771","SEAFOOD",2015-01-03,29.922
"772","SEAFOOD",2015-03-31,18
"773","SEAFOOD",2015-05-27,3
"774","SEAFOOD",2015-03-03,77.118
"775","SEAFOOD",2015-06-09,72.104004
"776","SEAFOOD",2015-02-04,13.788
"777","SEAFOOD",2015-01-13,8
"778","SEAFOOD",2015-01-20,130.561
"779","SEAFOOD",2015-06-11,50.159
"780","SEAFOOD",2015-02-08,55.345
"781","SEAFOOD",2015-05-03,32.549
"782","SEAFOOD",2015-01-14,52.738
"783","SEAFOOD",2015-07-17,22.237
"784","SEAFOOD",2015-08-29,61.842
"785","SEAFOOD",2015-02-07,34.005
"786","SEAFOOD",2015-01-28,30.762
"787","SEAFOOD",2015-07-30,68.028
"788","SEAFOOD",2015-03-24,38.984
"789","SEAFOOD",2015-05-15,14.155
"790","SEAFOOD",2015-04-04,65.686
"791","SEAFOOD",2015-09-02,18.675
"792","SEAFOOD",2015-08-07,11.04
"793","SEAFOOD",2015-06-02,34.845
"794","SEAFOOD",2015-08-03,47.819
"795","SEAFOOD",2015-05-24,59.683
"796","SEAFOOD",2015-09-10,9.064
"797","SEAFOOD",2015-02-12,11
"798","SEAFOOD",2015-02-11,69.922
"799","SEAFOOD",2015-02-08,25.743
"800","SEAFOOD",2015-09-05,76.108
"801","SEAFOOD",2015-06-04,71.481
"802","SEAFOOD",2015-03-01,25.882
"803","SEAFOOD",2015-08-16,33.384003
"804","SEAFOOD",2015-05-21,92.667
"805","SEAFOOD",2015-07-05,18.707
"806","SEAFOOD",2015-04-09,17
"807","SEAFOOD",2015-05-31,109.871
"808","SEAFOOD",2015-08-23,40.555
"809","SEAFOOD",2015-08-15,15.666
"810","SEAFOOD",2015-08-02,5
"811","SEAFOOD",2015-08-29,58.03
"812","SEAFOOD",2015-07-28,2
"813","SEAFOOD",2015-04-30,51.581
"814","SEAFOOD",2015-08-04,29.781
"815","SEAFOOD",2015-01-11,19.963
"816","SEAFOOD",2015-08-28,18.396
"817","SEAFOOD",2015-02-09,33.985
"818","SEAFOOD",2015-02-19,14.257999
"819","SEAFOOD",2015-07-17,52.55
"820","SEAFOOD",2015-05-02,74.736
"821","SEAFOOD",2015-01-25,3
"822","SEAFOOD",2015-02-22,3
"823","SEAFOOD",2015-03-15,29.846
"824","SEAFOOD",2015-08-06,53.138
"825","SEAFOOD",2015-06-13,14.1119995
"826","SEAFOOD",2015-06-09,43.466
"827","SEAFOOD",2015-01-19,104.35
"828","SEAFOOD",2015-06-08,29.166
"829","SEAFOOD",2015-07-06,28.765
"830","SEAFOOD",2015-03-09,49.228
"831","SEAFOOD",2015-07-06,36.774
"832","SEAFOOD",2015-03-03,0
"833","SEAFOOD",2015-05-27,46.191
"834","SEAFOOD",2015-03-23,8
"835","SEAFOOD",2015-05-04,21.808
"836","SEAFOOD",2015-08-01,66.107
"837","SEAFOOD",2015-03-11,107.398
"838","SEAFOOD",2015-01-25,57.081
"839","SEAFOOD",2015-08-23,5.8380003
"840","SEAFOOD",2015-07-26,14
"841","SEAFOOD",2015-01-03,189.963
"842","SEAFOOD",2015-03-19,53.111
"843","SEAFOOD",2015-01-18,70.507
"844","SEAFOOD",2015-02-19,27.85
"845","SEAFOOD",2015-02-27,13
"846","SEAFOOD",2015-01-30,80.497
"847","SEAFOOD",2015-05-31,53.167
"848","SEAFOOD",2015-08-19,27.323
"849","SEAFOOD",2015-07-11,122.82
"850","SEAFOOD",2015-05-09,56.866
"851","SEAFOOD",2015-03-30,29.191
"852","SEAFOOD",2015-08-10,32.282
"853","SEAFOOD",2015-08-15,8.562
"854","SEAFOOD",2015-04-20,4
"855","SEAFOOD",2015-05-29,27
"856","SEAFOOD",2015-01-16,34.718002
"857","SEAFOOD",2015-04-02,37.657
"858","SEAFOOD",2015-06-08,28.325
"859","SEAFOOD",2015-08-25,29.691
"860","SEAFOOD",2015-05-16,20.380001
"861","SEAFOOD",2015-06-17,27.284
"862","SEAFOOD",2015-01-21,55.489
"863","SEAFOOD",2015-03-05,45.97
"864","SEAFOOD",2015-02-27,91.385
"865","SEAFOOD",2015-03-22,35.168
"866","SEAFOOD",2015-06-07,34.821
"867","SEAFOOD",2015-05-31,36.398
"868","SEAFOOD",2015-04-11,79.376
"869","SEAFOOD",2015-01-23,28.364
"870","SEAFOOD",2015-08-21,91.721
"871","SEAFOOD",2015-03-17,130.54001
"872","SEAFOOD",2015-03-18,25.03
"873","SEAFOOD",2015-06-01,30.244999
"874","SEAFOOD",2015-08-17,2
"875","SEAFOOD",2015-07-27,26.838
"876","SEAFOOD",2015-02-01,117.542
"877","SEAFOOD",2015-01-29,12.657
"878","SEAFOOD",2015-07-29,26.104
"879","SEAFOOD",2015-09-09,24.843
"880","SEAFOOD",2015-04-14,44.457
"881","SEAFOOD",2015-05-24,31.033
"882","SEAFOOD",2015-02-06,53.627
"883","SEAFOOD",2015-08-05,21.671
"884","SEAFOOD",2015-06-01,41.585
"885","SEAFOOD",2015-07-15,106.437004
"886","SEAFOOD",2015-08-18,22.4
"887","SEAFOOD",2015-08-18,6.738
"888","SEAFOOD",2015-03-16,5
"889","SEAFOOD",2015-08-15,35.341
"890","SEAFOOD",2015-01-14,100.016
"891","SEAFOOD",2015-08-13,26.961
"892","SEAFOOD",2015-09-02,26.82
"893","SEAFOOD",2015-05-10,95.082
"894","SEAFOOD",2015-08-27,3
"895","SEAFOOD",2015-03-07,9
"896","SEAFOOD",2015-03-14,60.364002
"897","SEAFOOD",2015-04-28,48.562
"898","SEAFOOD",2015-04-23,51.412
"899","SEAFOOD",2015-04-06,15.205
"900","SEAFOOD",2015-02-01,62.271
"901","SEAFOOD",2015-07-30,12.361
"902","SEAFOOD",2015-07-07,26.615
"903","SEAFOOD",2015-06-26,8.219999
"904","SEAFOOD",2015-06-28,28.522
"905","SEAFOOD",2015-02-05,38.333
"906","SEAFOOD",2015-08-25,10.96
"907","SEAFOOD",2015-08-25,11.483
"908","SEAFOOD",2015-06-14,0
"909","SEAFOOD",2015-07-31,131.418
"910","SEAFOOD",2015-01-23,47.44
"911","SEAFOOD",2015-04-20,30.794
"912","SEAFOOD",2015-08-14,33.906998
"913","SEAFOOD",2015-04-10,144.403
"914","SEAFOOD",2015-06-26,32.392
"915","SEAFOOD",2015-03-27,6
"916","SEAFOOD",2015-02-25,78.901
"917","SEAFOOD",2015-05-16,67.393
"918","SEAFOOD",2015-08-03,27.075
"919","SEAFOOD",2015-03-28,28
"920","SEAFOOD",2015-08-06,105.391
"921","SEAFOOD",2015-03-19,50.994
"922","SEAFOOD",2015-04-11,14.717
"923","SEAFOOD",2015-08-08,19.862
"924","SEAFOOD",2015-04-27,18.305
"925","SEAFOOD",2015-01-19,23.853
"926","SEAFOOD",2015-02-08,5
"927","SEAFOOD",2015-08-21,3
"928","SEAFOOD",2015-08-22,49.343002
"929","SEAFOOD",2015-07-22,2
"930","SEAFOOD",2015-03-06,54.394
"931","SEAFOOD",2015-08-29,61.792
"932","SEAFOOD",2015-01-26,25.055
"933","SEAFOOD",2015-08-28,29.220999
"934","SEAFOOD",2015-05-18,13.746
"935","SEAFOOD",2015-06-17,36.431
"936","SEAFOOD",2015-08-14,145.52
"937","SEAFOOD",2015-05-14,32.601
"938","SEAFOOD",2015-04-04,69.53
"939","SEAFOOD",2015-02-26,73.48
"940","SEAFOOD",2015-07-24,5
"941","SEAFOOD",2015-01-25,25.251999
"942","SEAFOOD",2015-05-10,56.125
"943","SEAFOOD",2015-03-24,29.177
"944","SEAFOOD",2015-05-09,36.612
"945","SEAFOOD",2015-06-02,130.289
"946","SEAFOOD",2015-04-08,61.531998
"947","SEAFOOD",2015-01-05,40.905
"948","SEAFOOD",2015-05-13,29.553
"949","SEAFOOD",2015-03-25,84.659
"950","SEAFOOD",2015-01-05,0
"951","SEAFOOD",2015-02-06,119.698
"952","SEAFOOD",2015-04-15,15.233
"953","SEAFOOD",2015-03-16,36.889
"954","SEAFOOD",2015-01-13,33.375
"955","SEAFOOD",2015-02-04,19.927
"956","SEAFOOD",2015-07-19,10.399
"957","SEAFOOD",2015-01-21,19.947
"958","SEAFOOD",2015-06-19,46.503
"959","SEAFOOD",2015-04-29,35.633
"960","SEAFOOD",2015-05-22,4
"961","SEAFOOD",2015-01-21,23.034
"962","SEAFOOD",2015-06-29,26.044
"963","SEAFOOD",2015-07-26,3
"964","SEAFOOD",2015-07-11,6
"965","SEAFOOD",2015-05-31,20.362
"966","SEAFOOD",2015-08-04,46.534
"967","SEAFOOD",2015-05-05,32.009
"968","SEAFOOD",2015-04-12,100.291
"969","SEAFOOD",2015-03-09,6.7530003
"970","SEAFOOD",2015-01-31,58.145
"971","SEAFOOD",2015-06-14,46.32
"972","SEAFOOD",2015-05-03,12.169
"973","SEAFOOD",2015-03-20,42.598
"974","SEAFOOD",2015-06-16,34.203
"975","SEAFOOD",2015-08-10,31.383999
"976","SEAFOOD",2015-02-16,36.399
"977","SEAFOOD",2015-03-18,10
"978","SEAFOOD",2015-06-04,39.371
"979","SEAFOOD",2015-03-21,3
"980","SEAFOOD",2015-07-11,47.149
"981","SEAFOOD",2015-05-28,62.703
"982","SEAFOOD",2015-04-14,69.76
"983","SEAFOOD",2015-05-01,35.101
"984","SEAFOOD",2015-07-15,19.665
"985","SEAFOOD",2015-02-19,71.063995
"986","SEAFOOD",2015-05-22,43.871002
"987","SEAFOOD",2015-08-05,26.714
"988","SEAFOOD",2015-07-12,0
"989","SEAFOOD",2015-03-24,2
"990","SEAFOOD",2015-08-23,45.93
"991","SEAFOOD",2015-02-09,32.591
"992","SEAFOOD",2015-01-14,39.774
"993","SEAFOOD",2015-06-12,11
"994","SEAFOOD",2015-06-30,56.103
"995","SEAFOOD",2015-07-18,45.191
"996","SEAFOOD",2015-09-15,9.801001
"997","SEAFOOD",2015-02-24,1
"998","SEAFOOD",2015-01-17,60.339
"999","SEAFOOD",2015-03-12,148.204
"1000","SEAFOOD",2015-07-27,38.865
"1001","SEAFOOD",2015-03-26,52.475998
"1002","SEAFOOD",2015-08-09,114.616
"1003","SEAFOOD",2015-08-13,50.711
"1004","SEAFOOD",2015-03-19,89.388
"1005","SEAFOOD",2015-06-15,4
"1006","SEAFOOD",2015-05-03,35.539
"1007","SEAFOOD",2015-04-26,27.817
"1008","SEAFOOD",2015-08-30,23.18
"1009","SEAFOOD",2015-01-12,26.755
"1010","SEAFOOD",2015-07-14,62.97
"1011","SEAFOOD",2015-02-16,18.558
"1012","SEAFOOD",2015-03-24,23.959
"1013","SEAFOOD",2015-04-28,22.549
"1014","SEAFOOD",2015-08-15,63.662003
"1015","SEAFOOD",2015-02-18,60.420998
"1016","SEAFOOD",2015-04-04,121.359
"1017","SEAFOOD",2015-02-08,23.619
"1018","SEAFOOD",2015-06-11,44.408
"1019","SEAFOOD",2015-08-30,75.398
"1020","SEAFOOD",2015-09-13,79.6
"1021","SEAFOOD",2015-06-16,26.872
"1022","SEAFOOD",2015-09-03,45.296
"1023","SEAFOOD",2015-07-05,19.862999
"1024","SEAFOOD",2015-08-28,66.907
"1025","SEAFOOD",2015-09-01,17.82
"1026","SEAFOOD",2015-09-05,34.07
"1027","SEAFOOD",2015-01-25,41.331
"1028","SEAFOOD",2015-04-12,27.292
"1029","SEAFOOD",2015-07-10,130.804
"1030","SEAFOOD",2015-06-20,67.769
"1031","SEAFOOD",2015-05-22,2
"1032","SEAFOOD",2015-05-30,50.125
"1033","SEAFOOD",2015-06-24,14.833
"1034","SEAFOOD",2015-06-23,4
"1035","SEAFOOD",2015-03-31,48.894
"1036","SEAFOOD",2015-04-02,68.167
"1037","SEAFOOD",2015-07-02,54.937
"1038","SEAFOOD",2015-06-27,59.595
"1039","SEAFOOD",2015-03-19,81.878
"1040","SEAFOOD",2015-05-29,47.223
"1041","SEAFOOD",2015-06-10,46.283
"1042","SEAFOOD",2015-06-08,77.666
"1043","SEAFOOD",2015-09-13,29.708
"1044","SEAFOOD",2015-07-20,8
"1045","SEAFOOD",2015-04-02,4
"1046","SEAFOOD",2015-08-27,23.448
"1047","SEAFOOD",2015-07-19,36.578
"1048","SEAFOOD",2015-06-18,34.137
"1049","SEAFOOD",2015-05-15,23
"1050","SEAFOOD",2015-07-19,27.393
"1051","SEAFOOD",2015-02-11,12.502
"1052","SEAFOOD",2015-07-31,38.547
"1053","SEAFOOD",2015-05-06,32.781
"1054","SEAFOOD",2015-01-04,24.446
"1055","SEAFOOD",2015-02-07,12.516
"1056","SEAFOOD",2015-05-21,3
"1057","SEAFOOD",2015-06-03,34.798
"1058","SEAFOOD",2015-02-07,44.649002
"1059","SEAFOOD",2015-05-17,35.374
"1060","SEAFOOD",2015-05-05,3
"1061","SEAFOOD",2015-08-26,86.599
"1062","SEAFOOD",2015-04-12,3
"1063","SEAFOOD",2015-06-27,52.051
"1064","SEAFOOD",2015-09-04,16.167
"1065","SEAFOOD",2015-01-17,20
"1066","SEAFOOD",2015-09-13,41.674
"1067","SEAFOOD",2015-05-07,27.962
"1068","SEAFOOD",2015-02-07,4
"1069","SEAFOOD",2015-04-12,15.054
"1070","SEAFOOD",2015-08-15,54.727997
"1071","SEAFOOD",2015-07-02,13.646999
"1072","SEAFOOD",2015-07-17,130.813
"1073","SEAFOOD",2015-09-13,91.919
"1074","SEAFOOD",2015-02-25,16.087
"1075","SEAFOOD",2015-02-08,21.859
"1076","SEAFOOD",2015-08-25,42.745003
"1077","SEAFOOD",2015-01-12,25.886
"1078","SEAFOOD",2015-02-24,31.444
"1079","SEAFOOD",2015-02-18,44.087
"1080","SEAFOOD",2015-06-10,44.103
"1081","SEAFOOD",2015-01-02,4
"1082","SEAFOOD",2015-01-27,88.022
"1083","SEAFOOD",2015-04-21,114.32
"1084","SEAFOOD",2015-07-07,10.882999
"1085","SEAFOOD",2015-09-10,141.561
"1086","SEAFOOD",2015-07-01,25
"1087","SEAFOOD",2015-07-08,12
"1088","SEAFOOD",2015-07-19,82.508
"1089","SEAFOOD",2015-05-16,44
"1090","SEAFOOD",2015-04-04,60.95
"1091","SEAFOOD",2015-01-01,72.805
"1092","SEAFOOD",2015-06-22,111.434006
"1093","SEAFOOD",2015-05-15,34.889
"1094","SEAFOOD",2015-05-28,24.432001
"1095","SEAFOOD",2015-06-25,76.735
"1096","SEAFOOD",2015-08-07,29.678001
"1097","SEAFOOD",2015-09-05,90.049
"1098","SEAFOOD",2015-06-01,44.429
"1099","SEAFOOD",2015-07-25,144.176
"1100","SEAFOOD",2015-03-22,5
"1101","SEAFOOD",2015-07-28,31.825
"1102","SEAFOOD",2015-07-24,36.940998
"1103","SEAFOOD",2015-07-04,73.704
"1104","SEAFOOD",2015-05-30,5
"1105","SEAFOOD",2015-06-30,79.901
"1106","SEAFOOD",2015-08-09,49.188
"1107","SEAFOOD",2015-05-03,56.702
"1108","SEAFOOD",2015-04-22,14.844
"1109","SEAFOOD",2015-01-18,42.281998
"1110","SEAFOOD",2015-09-02,37.147
"1111","SEAFOOD",2015-09-15,90.724
"1112","SEAFOOD",2015-08-17,32.455
"1113","SEAFOOD",2015-07-18,12.846
"1114","SEAFOOD",2015-09-14,12.472
"1115","SEAFOOD",2015-05-28,80.199005
"1116","SEAFOOD",2015-06-30,13
"1117","SEAFOOD",2015-09-03,25.001999
"1118","SEAFOOD",2015-01-10,20
"1119","SEAFOOD",2015-04-01,75.844
"1120","SEAFOOD",2015-02-16,41.979
"1121","SEAFOOD",2015-02-14,0
"1122","SEAFOOD",2015-05-11,82.235
"1123","SEAFOOD",2015-08-10,4
"1124","SEAFOOD",2015-05-09,5
"1125","SEAFOOD",2015-09-11,56.916
"1126","SEAFOOD",2015-08-14,18.029
"1127","SEAFOOD",2015-07-16,56.162
"1128","SEAFOOD",2015-05-24,4
"1129","SEAFOOD",2015-08-05,33.18
"1130","SEAFOOD",2015-03-01,145.882
"1131","SEAFOOD",2015-02-22,29.498001
"1132","SEAFOOD",2015-05-19,26
"1133","SEAFOOD",2015-04-08,19.913
"1134","SEAFOOD",2015-03-23,13.269
"1135","SEAFOOD",2015-04-21,1
"1136","SEAFOOD",2015-03-14,18
"1137","SEAFOOD",2015-01-23,45.132
"1138","SEAFOOD",2015-01-10,29.595
"1139","SEAFOOD",2015-04-09,129.034
"1140","SEAFOOD",2015-01-25,92.749
"1141","SEAFOOD",2015-03-10,45.967
"1142","SEAFOOD",2015-04-19,23.443
"1143","SEAFOOD",2015-03-28,21.093
"1144","SEAFOOD",2015-05-30,49.767998
"1145","SEAFOOD",2015-03-01,1
"1146","SEAFOOD",2015-07-13,40.583
"1147","SEAFOOD",2015-05-08,132.682
"1148","SEAFOOD",2015-04-15,98.456
"1149","SEAFOOD",2015-04-27,42.412
"1150","SEAFOOD",2015-05-22,58.195
"1151","SEAFOOD",2015-03-15,126.184006
"1152","SEAFOOD",2015-05-19,36.041
"1153","SEAFOOD",2015-03-08,16
"1154","SEAFOOD",2015-09-13,21.417
"1155","SEAFOOD",2015-06-01,114.382
"1156","SEAFOOD",2015-05-16,181.096
"1157","SEAFOOD",2015-03-02,49.971
"1158","SEAFOOD",2015-03-13,10
"1159","SEAFOOD",2015-02-25,42.464
"1160","SEAFOOD",2015-04-14,109.267
"1161","SEAFOOD",2015-05-02,8
"1162","SEAFOOD",2015-04-21,21.159
"1163","SEAFOOD",2015-01-15,167.418
"1164","SEAFOOD",2015-04-10,11.423
"1165","SEAFOOD",2015-06-15,22.368
"1166","SEAFOOD",2015-06-11,35.702
"1167","SEAFOOD",2015-06-16,68.740005
"1168","SEAFOOD",2015-04-19,52.47
"1169","SEAFOOD",2015-08-20,97.078
"1170","SEAFOOD",2015-02-18,27.075
"1171","SEAFOOD",2015-02-05,53.15
"1172","SEAFOOD",2015-03-20,17.176
"1173","SEAFOOD",2015-03-19,39.260002
"1174","SEAFOOD",2015-02-22,27.369
"1175","SEAFOOD",2015-03-02,28.47
"1176","SEAFOOD",2015-05-20,38.872
"1177","SEAFOOD",2015-04-14,72.859
"1178","SEAFOOD",2015-03-10,15.338
"1179","SEAFOOD",2015-06-03,30.239
"1180","SEAFOOD",2015-08-01,11
"1181","SEAFOOD",2015-01-19,6
"1182","SEAFOOD",2015-03-22,18.144001
"1183","SEAFOOD",2015-06-24,47.79
"1184","SEAFOOD",2015-02-24,15
"1185","SEAFOOD",2015-07-24,11.682
"1186","SEAFOOD",2015-02-08,33.176003
"1187","SEAFOOD",2015-05-07,57.598
"1188","SEAFOOD",2015-09-07,44.02
"1189","SEAFOOD",2015-03-23,25.83
"1190","SEAFOOD",2015-01-14,10.22
"1191","SEAFOOD",2015-07-04,8
"1192","SEAFOOD",2015-05-25,16.776001
"1193","SEAFOOD",2015-06-03,29.036
"1194","SEAFOOD",2015-03-12,4
"1195","SEAFOOD",2015-07-09,23.319
"1196","SEAFOOD",2015-02-03,129.552
"1197","SEAFOOD",2015-07-18,37.704
"1198","SEAFOOD",2015-06-21,15.5
"1199","SEAFOOD",2015-03-06,2
"1200","SEAFOOD",2015-08-31,7
"1201","SEAFOOD",2015-01-12,26.495
"1202","SEAFOOD",2015-07-02,54.172
"1203","SEAFOOD",2015-01-06,61.166
"1204","SEAFOOD",2015-04-05,44.168
"1205","SEAFOOD",2015-05-13,18.794
"1206","SEAFOOD",2015-04-19,36.281
"1207","SEAFOOD",2015-03-27,88.625
"1208","SEAFOOD",2015-07-08,30.800999
"1209","SEAFOOD",2015-01-02,55.432
"1210","SEAFOOD",2015-03-03,54.055
"1211","SEAFOOD",2015-04-24,71.109
"1212","SEAFOOD",2015-02-14,3.288
"1213","SEAFOOD",2015-04-08,46.623
"1214","SEAFOOD",2015-03-23,118.728
"1215","SEAFOOD",2015-05-08,60.814
"1216","SEAFOOD",2015-04-10,42.530003
"1217","SEAFOOD",2015-08-24,33.574
"1218","SEAFOOD",2015-05-26,10
"1219","SEAFOOD",2015-01-29,60.05
"1220","SEAFOOD",2015-07-11,50.941
"1221","SEAFOOD",2015-01-06,57.189
"1222","SEAFOOD",2015-06-21,41.018
"1223","SEAFOOD",2015-07-08,24.414
"1224","SEAFOOD",2015-01-25,55.492
"1225","SEAFOOD",2015-07-26,37.671
"1226","SEAFOOD",2015-07-01,25.624
"1227","SEAFOOD",2015-01-13,119.797005
"1228","SEAFOOD",2015-08-19,28.339
"1229","SEAFOOD",2015-06-20,21
"1230","SEAFOOD",2015-02-21,15.074
"1231","SEAFOOD",2015-07-25,55.967
"1232","SEAFOOD",2015-09-03,160.953
"1233","SEAFOOD",2015-04-11,24
"1234","SEAFOOD",2015-03-28,61.707
"1235","SEAFOOD",2015-09-09,14.3
"1236","SEAFOOD",2015-04-06,54.048
"1237","SEAFOOD",2015-07-20,0
"1238","SEAFOOD",2015-08-24,36.412
"1239","SEAFOOD",2015-08-17,32.006
"1240","SEAFOOD",2015-08-21,6.646
"1241","SEAFOOD",2015-02-04,78.933
"1242","SEAFOOD",2015-08-21,23.241001
"1243","SEAFOOD",2015-02-14,75.741
"1244","SEAFOOD",2015-05-15,64.974
"1245","SEAFOOD",2015-09-08,32.964
"1246","SEAFOOD",2015-04-02,23.455
"1247","SEAFOOD",2015-02-22,8.141
"1248","SEAFOOD",2015-01-23,45.873
"1249","SEAFOOD",2015-08-02,12
"1250","SEAFOOD",2015-04-03,49.19
"1251","SEAFOOD",2015-03-02,59.025
"1252","SEAFOOD",2015-02-16,62.920998
"1253","SEAFOOD",2015-05-12,60.422
"1254","SEAFOOD",2015-08-22,125.874
"1255","SEAFOOD",2015-04-15,2
"1256","SEAFOOD",2015-05-23,57.709
"1257","SEAFOOD",2015-05-30,190.775
"1258","SEAFOOD",2015-06-19,6
"1259","SEAFOOD",2015-08-31,77.722
"1260","SEAFOOD",2015-04-22,33.042
"1261","SEAFOOD",2015-08-19,24.59
"1262","SEAFOOD",2015-04-13,30.256
"1263","SEAFOOD",2015-03-17,36.427002
"1264","SEAFOOD",2015-07-11,55.994
"1265","SEAFOOD",2015-02-24,68.168
"1266","SEAFOOD",2015-03-30,17.338
"1267","SEAFOOD",2015-03-08,16.754
"1268","SEAFOOD",2015-05-22,49.729
"1269","SEAFOOD",2015-06-27,8.817
"1270","SEAFOOD",2015-01-27,16.425999
"1271","SEAFOOD",2015-05-06,28.803001
"1272","SEAFOOD",2015-07-18,0
